# OpenSignals Text File Format. Version 1
# {"00:07:80:0F:2F:DA": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:0F:2F:DA", "device connection": "BTH00:07:80:0F:2F:DA", "sampling rate": 1000, "resolution": [16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-5-16", "time": "9:15:14.949", "channels": [1], "sensor": ["ECG"], "label": ["CH1"], "column": ["nSeq", "DI", "CH1"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["red"]}}
# EndOfHeader
0	0	40044	
1	0	43864	
2	0	47252	
3	0	49804	
4	0	51728	
5	0	53400	
6	0	55088	
7	0	56488	
8	0	57204	
9	0	57084	
10	0	56416	
11	0	55620	
12	0	54720	
13	0	53500	
14	0	51876	
15	0	50080	
16	0	48112	
17	0	46168	
18	0	44364	
19	0	42760	
20	0	41428	
21	0	40324	
22	0	39396	
23	0	38636	
24	0	38008	
25	0	37492	
26	0	36960	
27	0	36396	
28	0	35840	
29	0	35380	
30	0	34984	
31	0	34696	
32	0	34484	
33	0	34274	
34	0	34136	
35	0	34136	
36	0	34256	
37	0	34368	
38	0	34424	
39	0	34404	
40	0	34296	
41	0	34160	
42	0	34092	
43	0	34172	
44	0	34224	
45	0	34228	
46	0	34258	
47	0	34276	
48	0	34280	
49	0	34304	
50	0	34268	
51	0	34224	
52	0	34052	
53	0	33904	
54	0	33876	
55	0	33916	
56	0	34004	
57	0	34032	
58	0	33928	
59	0	33728	
60	0	33560	
61	0	33538	
62	0	33560	
63	0	33564	
64	0	33536	
65	0	33584	
66	0	33620	
67	0	33532	
68	0	33432	
69	0	33408	
70	0	33472	
71	0	33512	
72	0	33376	
73	0	33128	
74	0	32968	
75	0	32852	
76	0	32784	
77	0	32840	
78	0	32924	
79	0	32912	
80	0	32912	
81	0	32840	
82	0	32804	
83	0	32776	
84	0	32773	
85	0	32756	
86	0	32820	
87	0	32912	
88	0	32868	
89	0	32736	
90	0	32616	
91	0	32528	
92	0	32436	
93	0	32328	
94	0	32232	
95	0	32172	
96	0	32140	
97	0	32100	
98	0	32072	
99	0	31980	
100	0	31816	
101	0	31700	
102	0	31652	
103	0	31612	
104	0	31556	
105	0	31480	
106	0	31428	
107	0	31294	
108	0	31124	
109	0	31004	
110	0	30944	
111	0	30968	
112	0	31016	
113	0	31056	
114	0	31116	
115	0	31160	
116	0	31144	
117	0	31144	
118	0	31098	
119	0	31032	
120	0	31010	
121	0	30992	
122	0	31092	
123	0	31200	
124	0	31226	
125	0	31108	
126	0	30868	
127	0	30688	
